added_to_code,phrase,decision,library,target,source,reason
no,take orders,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take out,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take over,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take pains,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take part,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take place,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take pride,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take root,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take shape,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take sides with,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take someone s side,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take stage,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take stock,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take ten,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take the air,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take the bull by the horns,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take the cake,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take the count,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take the field,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take the fifth,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take the fifth amendment,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take the floor,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take the road,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take the stage,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take the stand,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take the veil,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take time by the forelock,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take time off,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take to,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take to be,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take to heart,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take to task,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take to the woods,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take turns,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take up,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take up arms,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,take water,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,taken for granted p,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,taken up p,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,taken with p,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,takeoff booster,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,takeoff rocket,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,takeout food,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,takeover arbitrage,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,takeover attempt,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,takeover bid,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,takeover target,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,taking apart,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,taking hold,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,taking into custody,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,taking over,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,taklamakan desert,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,taklimakan desert,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talcott parsons,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talcum powder,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talent agent,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talent scout,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talinum augustissimum,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talinum aurantiacum,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talinum brevifolium,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talinum calycinum,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talinum paniculatum,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talinum spinescens,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talipes calcaneus,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talipes equinus,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talipes valgus,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talipot palm,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talk about,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talk down,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talk into,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talk of,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talk of the town,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talk out of,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talk over,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talk shop,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talk show,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talk terms,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talk through one s hat,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talk turkey,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talker identification,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talking book,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talking head,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talking picture,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talking point,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talking to,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tall bellflower,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tall bilberry,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tall buttercup,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tall crowfoot,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tall cupflower,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tall field buttercup,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tall gallberry holly,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tall goldenrod,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tall mallow,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tall meadow grass,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tall oat grass,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tall oil,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tall order,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tall sunflower,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tall tale,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tall white violet,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tall yellow eye,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tallapoosa river,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tallow oil,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tallulah bankhead,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tally clerk,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,talmudic literature,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tamale pie,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tamandua tetradactyla,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tamara karsavina,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tamarind tree,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tamarindus indica,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tamarisk family,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tamarisk gerbil,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tamias striatus,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tamiasciurus douglasi,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tamiasciurus hudsonicus,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tamil eelam,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tamil nadu,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tamil tigers,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tammany hall,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tammany society,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tammy wynette,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tammy wynetter pugh,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tamp down,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tampa bay,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tamping bar,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tamus communis,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tanacetum balsamita,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tanacetum camphoratum,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tanacetum cinerariifolium,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tanacetum coccineum,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tanacetum douglasii,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tanacetum parthenium,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tanacetum ptarmiciflorum,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tanacetum vulgare,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tanbark oak,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tandem bicycle,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tandem trailer,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tang dynasty,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tangelo tree,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tangent plane,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tangerine tree,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tangible possession,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tangier pea,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tangier peavine,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tangle orchid,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tangle with,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tank car,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tank circuit,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tank destroyer,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tank driver,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tank engine,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tank farm,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tank farming,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tank furnace,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tank iron,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tank locomotive,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tank shell,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tank ship,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tank suit,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tank top,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tanker plane,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tanner s cassia,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tannic acid,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tanoan language,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tansy leaf aster,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tansy leaved rocket,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tansy mustard,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tansy ragwort,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tanzanian monetary unit,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tanzanian shilling,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tanzimul fuqra,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,taoist trinity,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tap dance,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tap dancer,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tap dancing,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tap house,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tap out,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tap water,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tap wrench,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tapa bark,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tape cartridge,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tape deck,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tape drive,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tape grass,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tape machine,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tape measure,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tape player,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tape record,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tape recorder,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tape recording,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tape transport,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,taper file,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,taper off,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tapering off,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tapestry moth,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tapeworm infection,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tapioca plant,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tapioca pudding,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tapirus indicus,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tapirus terrestris,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tappa bark,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tappan zee bridge,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tappet wrench,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tar heel state,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tar paper,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tar pit,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tara vine,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tarabulus al gharb,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tarabulus ash sham,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tarahumara frog,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,taraktagenos kurzii,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,taraktogenos kurzii,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,taras grigoryevich shevchenko,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,taraxacum kok saghyz,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,taraxacum officinale,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,taraxacum ruderalia,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tarchanoff phenomenon,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
no,tardive dyskinesia,skip,wordnet-phrase-source,,WordNet multi-word lemma,Audited and skipped: no strong relationship to the name/keyword matching libraries.
